timestamp,speaker,words,tags,highlight,timelink
 [00:29:25],BB:,"At first I don't worry about that at all. I just let lines accumulate, images accumulate, phrases&#8212;until I have a whole series of pages of drafts. Then I'll start worrying about it. I try not to make myself&#8212;I know poets who write from the first line on: begin with the first line and then write the second one. Linda Bierds once told me she writes that way, which astonished me because it's so utterly unlike anything I do. But I really try, especially when I write long poems&#8212;which a lot of my poems are&#8212;not to impose any order on it",prompt; revision; highlight; printdig,1765
 ,BB:,"until I've got pages and pages of lines. Then I'll print them out. I think I can find an example of&#8212;okay; so here I have, like, just pages of lines separated by just asterisks or marks with no attempt at coherence. And at that point, I'll start moving them around: what if I start here? What if I put this here? Sometimes I'll have them all written down on note cards and rearrange the note cards, because I'll have one section, then I'll go through the note cards and say, &quot;what would be interesting after this?&quot; and I'll move that card to the second position and then type it all up together in that order and read it aloud until it starts to sound right.",prompt; revision; highlight; printdig,
 [00:30:00],DB:,"When you type it up on a computer like that, what do you&#8212;I guess I'm wondering where this all resides on your computer. Do you have a folder for notes and lines, and then a folder for, like, poems that are starting to come to fruition?",files,1800
 ,BB:,"Would you like to see an example?",files,
 ,DB:,"Sure.",files,
 ,BB:,"What I do typically is, within that file where I have all the ruminations and free associations and that kind of stuff&#8212;",files,
 ,DB:,"What do you call that file?",files,
 ,BB:,"You see&#8212;well, I'll show you. Sometimes I'll just call it by the name of the month to make it easier, like &quot;June 2014.&quot; But often, I'll give it a title less thematic instead. Like I might call&#8212;the thing I was just working on, I might call it &quot;Damaged Self,&quot; something like that. I like doing that, except that it's hard then to go back and figure out when that was written. So, I've started just calling them just, &quot;June 2014.&quot; So when I got back to print them all out then I&#8212;",files,
 ,DB:,"You know what order to put in there&#8212;",files,
 ,BB:,"I know where, what's what, and I started organizing them by year on my computer. So under &quot;My Documents,&quot; I have a file called &quot;Poems.&quot; Within it I'll have&#8212;I don't know if you can see this&#8212;&quot;2011,&quot; &quot;2012,&quot; &quot;2013,&quot; drafts of my book manuscript, All Soul Parts Returned, various other things. Within &quot;2013,&quot; I have &quot;Early summer 2013,&quot; &quot;Ecclesiastes,&quot; &quot;January 2013,&quot; &quot;Late Summer 2013,&quot; things like that.",files; mss,
 ,DB:,"Those are the files&#8212;those are the folders that will hold the individual poem?",files,
 [00:32:58],BB:,"Yeah. So then I have drafts of a poem I was working on called &quot;Speech for a Speed Date.&quot; This is a poem I wrote partly by taking the first poem I ever wrote when I was 12 years old and running it through Google Translate, through just about every language that they offer, until it came back completely deformed and defaced&#8212;and still, it was a really corny poem called &quot;Light A Single Candle.&quot; It became speech&#8212;kind of a surrealistic speech for a speed date:  &quot;Do you enjoy the hiss of candle wax and cigarette ash? Do your hobbies include a love of what cannot die?&quot; Some of which came out of those translations.",files; prompt,1978
 ,,"Then I'll have this kind of list of what's going on, and drafts of a poem called &quot;Reading Jesus Again With a New Prescription.&quot; You'll see I have a whole bunch of lines that I'm working on, and what I often do is just copy those, and write some prose about them&#8212;sort of identifying what I like about it and what's bugging me about it, what I don't like about it&#8212;and then paste it back again, move things around. Often, I'll put bold face when this is a revision process, when I get to a place that I don't like or feels clunky, I'll bold face it so that I can come back to it and just say, &quot;What am I going to do to fix that?&quot;  Then the next draft I'll cut it or change it or&#8212;here's a whole section, it's all in bold face. I think I ended up cutting it. This is a fairly long poem so there are a lot of drafts of it. Then I'll copy it over and over until I get it the way I want it.",files; prompt; revision,
 [00:33:55],DB:,"So, all drafts are in one file?",files; revision,2035
 ,BB:,"Yeah.",files; revision,
 ,DB:,"And you just keep copying and replacing and bolding parts that you have problems with?",files; revision,
 ,BB:,"Yeah.",files; revision,
 ,DB:,"And then as it gets towards the end of the file, it's getting towards its final form.",files; revision,
 [00:35:00],BB:,"So, like here I'll have the draft of that &quot;Speech for Speed Date,&quot; and then I'll say: &quot;The cling of cigarette ash to candle wax feels a little bland, intensify it&quot;&#8212;I'll sort of give myself instructions like that. &quot;Tallow&quot; might be a better word than &quot;candle wax.&quot; &quot;Do you enjoy the cling of cigarette ash to tallow?&quot; and various versions of it. You'll see I've got, like: draft, draft, draft&#8212;probably ten or more drafts of it in here.",files; revision,2100
 ,DB:,"So, I'm interested in the Google Translate stuff. Have you done that before, or it's just the first time?",files; prompt; revision,
 ,BB:,"This is the first time I did that. Well, no, actually I did that partly with one of the poems in Theophobia. It's a poem about the Gospels and a meditation on the gospels. I'm forgetting the title of it right now. I've got it right here somewhere. Yes, a poem called &quot;The Kingdom of God is Not Ushered In With Pump and Exclamations.&quot;",files; prompt; revision,
 ,,"What I did with that is I took some of the passages of the Gospels and ran it through Google Translate to see what would happen to it. So they would be partly recognizable from the Gospels, but partly different and estranged. I didn't use exactly the phrasings that came out of Google Translate, but allowed it to shake up the familiar, biblical, canonical sayings in such a way that it became stranger, and gave me ideas for rephrasing things.",files; prompt; revision,
 ,DB:,"Before that have you ever done any similar practices?",files; prompt; revision,
 ,BB:,"Not that I can think of.",files; prompt; revision,
 ,DB:,"Have there been any other computer kind of enhanced ways of composing poems?",prompt; revision,
 ,BB:,"Not computer enhanced. A lot of aleatory practices, like the dice I mentioned in sense&#8212;in The Corpse Flower called &quot;The Craps Hymnal,&quot; where I rolled dice everyday for a period of several months and went to a page in the dictionary, and worked that way.",prompt; revision,
 [00:37:09],DB:,"In The Corpse Flower they have the dice as the&#8212;so how did you do that? Did you work with the publisher to do that&#8212;to have the dice appear above the title?",prompt; revision,2229
 ,BB:,"I had it in my manuscript.",prompt; revision,
 ,DB:,"You did have it in the original?",prompt; revision,
 ,BB:,"Somebody who read the manuscript said, &quot;No publisher is ever going to do this. They are not going to reproduce dice on every&#8212;&quot; I said, &quot;Yes, they are. They have to. It's part of the poem.&quot; University of Washington Press, they were great about it, they agreed to do that.",prompt; revision,
